"","tweet","city","movie","day","Sentiment_Score"
"13","#Baaghi is a colorful patchwork of a movie Is #TigerShroff the nxt Hrithik or the next… https://t.co/pNfShtaitr https://t.co/nV40O8ku5F","Chicago","Baaghi","05.03.2016",0.274370790991635
"14","Baaghi was actually a good movie","Chicago","Baaghi","05.03.2016",0.984729415120791
"15","RT @kathyfgibson: BAAGHI had me laughing out loud, even though it's not a comedy. My review of the hilariously inept new Hindi film: https:…","Chicago","Baaghi","05.03.2016",0.941110450057428
"16","BAAGHI had me laughing out loud, even though it's not a comedy. My review of the hilariously inept new Hindi film: https://t.co/ihjVRClK6X","Chicago","Baaghi","05.03.2016",0.919965700676032
"17","#Baaghi 2016 Hindi Full Movie Online Free https://t.co/G2LYAhk58v","los Angeles","Baaghi","05.03.2016",0.739458440934221
"18","#Baaghi 2016 Hindi Full Movie Online Free https://t.co/GFTOfaegXw","los Angeles","Baaghi","05.03.2016",0.688389303725863
"19","#baaghi awsm movie 
Tu bhot aage jyega<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> this dialogue
#siyya n Ronny <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>
@iTIGERSHROFF marry me <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
Luv uh @ShraddhaKapoor <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>","los Angeles","Baaghi","05.03.2016",0.885809184388613
"20","<U+2B50><U+FE0F> #Movies • Review: ‘Baaghi,’ a Bollywood Rebel Tale in Search of a Cause: Fists and feet fly in this movie ... https://t.co/pZNyqRsNJU","los Angeles","Baaghi","05.03.2016",0.4763276920469
"21","Bollywood movie 'Baaghi' Box Office Collections in Pakistan: Bollywood movie 'Baaghi' Box Office Collections ... https://t.co/ImHdEskjHt","los Angeles","Baaghi","05.03.2016",0.563421037740175
"22","Tiger’s mean moves apart, Baaghi’ is a dud (Movie Review) https://t.co/KHR56ZThf3 #bollywood","los Angeles","Baaghi","05.03.2016",0.0124935926945137
"23","Shraddha Kapoor, Tiger Shroff, Sudheer Babu: The makers of Baaghi - the writer and the director, two se... https://t.co/SPnvF1Okxd #poll","los Angeles","Baaghi","05.03.2016",0.0445625333213675
"24","I will watch baaghi movie of shraddha kapoor and tiger shroff...waiting for this movie!","los Angeles","Baaghi","05.03.2016",0.543705403623382
"25","RT @dattamit1977: 5 Days to BAAGHI<ed><U+00A0><U+00BD><ed><U+00B2><U+0083>#baaghi movie tickets 2b won<ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Follow @Dattaamit11Amit n identify girl in d video? #rcb 9/1<ed><U+00A0><U+00BD><ed><U+00B1><U+008E> #ipl https:/…","Houston","Baaghi","05.03.2016",0.1554340660744
"26","@PatriotLedger review of #Keanu https://t.co/gvRUdgqN8u","Boston","Keanu","05.03.2016",0.918346952765617
"27","RT @TheRealDudja: What an awesome incredibly funny movie @JordanPeele @KeeganMKey #KEANU https://t.co/eE9hopoinz","Boston","Keanu","05.03.2016",0.997482492218844
"28","does anyone want to see Keanu with me tomorrow at 5PM at assembly? if I don’t see this movie in theaters I’m going to be really upset.","Boston","Keanu","05.03.2016",0.0745771334351944
"29","Saw Keanu at the Regal movie theater in the Fenway area.  Had a good time.  Laughed a lot! LOL!","Boston","Keanu","05.03.2016",0.993109128050104
"30","Ok 2nd thoughts @thetrudz not for my kid.  But the preview we liked.   https://t.co/SlK7KVbPOh via @commonsense","Boston","Keanu","05.03.2016",0.0310790251666947
"31","RT @santideoleo: #Keanu showed up at work this morning and brought me a coffee!! <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B1> @keanumovie is out TODAY! This movie is classic… https…","Boston","Keanu","05.03.2016",0.797082382366753
"32","RT @gabrielacfernan: @RollingStone I was wondering how Mr.Reeves, felt about the movie &amp; now I know :) Good sport Keanu<U+2661> #PreviousTweetDele…","Boston","Keanu","05.03.2016",0.492717522027495
"33","RT @hillarywait: Wait, there's a movie coming out called Keanu? Sometimes I think @itsgorby is just throwing her comedy ideas at the wall b…","Boston","Keanu","05.03.2016",0.369670295159918
"34","Wait, there's a movie coming out called Keanu? Sometimes I think @itsgorby is just throwing her comedy ideas at the wall but this one stuck","Boston","Keanu","05.03.2016",0.320514596556993
"35","RT @ajlobster: Off the see Keanu and Violet is very sad she can't come see a movie where she is reflected onscreen https://t.co/L3QqYlB4z2","Boston","Keanu","05.03.2016",0.163798151050962
"36","Off the see Keanu and Violet is very sad she can't come see a movie where she is reflected onscreen https://t.co/L3QqYlB4z2","Boston","Keanu","05.03.2016",0.344829561314227
"37","Want To See This Kitten Movie: Keanu!: Looks like a really funny movie! Also, the kitten looks very cute! https://t.co/E9KRg7HPoT","Boston","Keanu","05.03.2016",0.988823864873221
"38","Just watched Keanu, this movie is hilarious and kay and peele were awesome! Plus the kitty was super cute~ &lt;3","Boston","Keanu","05.03.2016",0.99528651680705
"39","I liked a @YouTube video https://t.co/LIVUWhL4TV Keanu - Movie Review","Boston","Keanu","05.03.2016",0.670953026150602
"40","Going to see ""Keanu"" tonight with bae , I know the movie is gonna be funny af","Boston","Keanu","05.03.2016",0.489029341719059
"41","I liked a @YouTube video https://t.co/WG8xfyExc9 Keanu - Movie Review","Boston","Keanu","05.03.2016",0.92314004537639
"42","Win movie passes to see the new comedy #Keanu! Enter at: https://t.co/dLTmzk7VcW #ad https://t.co/CqSoRyfGGO","Boston","Keanu","05.03.2016",0.36271398689309
"43","The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/dH8clFJ6So #marketing","Boston","Keanu","05.03.2016",0.336446196572086
"44","@methodman #Keanu was a great movie and meth as the bossman was perfect. #KeyandPeele better make another.","Boston","Keanu","05.03.2016",0.986111467412909
"45","'Keanu' Movie's Obsession With George Michael 'A Golden Opportunity,' Says Singer's Manager - Billboard https://t.co/H1lTovT32n","Boston","Keanu","05.03.2016",0.10417361241155
"46","KEANU MOVIE REVIEW: lmao u gotta see it","Boston","Keanu","05.03.2016",0.842883968959083
"47","Keanu... NOT a movie to bring the kids to.","Boston","Keanu","05.03.2016",0.257456307845268
"48","Finally saw #GreenRoomMovie... didn't expect to see Patrick Stewart in that roll. He nailed it. Good movie. Now it's #KEANU time.","Boston","Keanu","05.03.2016",0.995240492227266
"49","Keanu the movie was pretty much exactly what I wanted it to be. Two thumbs up.","Boston","Keanu","05.03.2016",0.988679125716791
"50","@DeMarko @RegalMovies I actually want to a movie theater for the first time in 2-3 years, just to see Keanu","Boston","Keanu","05.03.2016",0.572200893404581
"51","MOVIE REVIEW Might see #Keanu anyway. #nevertoomanykittens https://t.co/AmiHzlRyJg","Boston","Keanu","05.03.2016",0.899461775577249
"52","I can't remember the last time I was this excited to see a movie @KeanuMovie #keanu https://t.co/og8BK3esDe","Boston","Keanu","05.03.2016",0.556856208065733
"53","That movie Keanu is jokes <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","Boston","Keanu","05.03.2016",0.258751513415148
"54","What an awesome incredibly funny movie @JordanPeele @KeeganMKey #KEANU https://t.co/eE9hopoinz","Boston","Keanu","05.03.2016",0.997653496919786
"55","#Keanu showed up at work this morning and brought me a coffee!! <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B1> @keanumovie is out TODAY! This movie is classic… https://t.co/BYmG9Er8tP","Boston","Keanu","05.03.2016",0.704043521337054
"56","#KEANU #KeanuMovie looks like it will be funny , don't all the movie #trailer look so . oh bullshit ! ima watch it anyways, movies are good!","Boston","Keanu","05.03.2016",0.336110349848868
"57","from MW Daily News.. MOVIE REVIEW: 'Keanu' is not really the cat's meow: Comedy Central's Key and Peele in a ... https://t.co/1IhVThth2N","Boston","Keanu","05.03.2016",0.381173342242031
"58","Looking to see a movie this weekend???  @magic1067 has reviews courtesy of @Fandango...we think Keanu is a winner, plus we like kitties!","Boston","Keanu","05.03.2016",0.979035299636798
"59","On a separate note.. Keanu was a LIT movie 10/10. Highly recommend","Boston","Keanu","05.03.2016",0.993771441226123
"60","I wanna see that movie ""Keanu""","Boston","Keanu","05.03.2016",0.458201329409002
"61","THREE AND A HALF STARS PEOPLE. #OscarsSoKeanu | 'Keanu' showcases kittens, comic potential https://t.co/yCotXzIaCq via @USATODAY @KeanuMovie","Boston","Keanu","05.03.2016",0.226969954995914
"62","Key and Peele's first movie, Keanu, has more than just that kitty. Our review: https://t.co/DJd0eN45l3 https://t.co/yyTmdssNtg","Boston","Keanu","05.03.2016",0.976098326255295
"63","@RollingStone I was wondering how Mr.Reeves, felt about the movie &amp; now I know :) Good sport Keanu<U+2661> #PreviousTweetDeleted :)","Boston","Keanu","05.03.2016",0.37325884660154
"64","I thought #keanu was a joke and it's actually a movie!! Wtf haha","Boston","Keanu","05.03.2016",0.0157841807724568
"65","YOU WILL NOT SEE A MOVIE THIS YEAR BETTER THAN KEANU I'M LIKE PRETTY SURE","Boston","Keanu","05.03.2016",0.852899331555026
"66","https://t.co/jU1IF3v1wN Keanu Reeves voices Keanu the cat in a scene of Keanu, the Key and Peele movie, and I'm stupidly happy about it.","Boston","Keanu","05.03.2016",0.945876773190207
"67","Guys not even gonna lie I really wanna see this new cat movie #Keanu <ed><U+00A0><U+00BD><ed><U+00B8><U+00BC>","Boston","Keanu","05.03.2016",0.321846542307496
"68","#Boston Keanu Reeves Voices Keanu the Cat in the Movie Keanu; That’s 3 ... https://t.co/phOnHXvMRP","Boston","Keanu","05.03.2016",0.967745065296289
"69","""KEANU"" Movie Pass + Prize Pack Giveaway https://t.co/FGvgi7CwOe #OluwaCurtisTweet","Boston","Keanu","05.03.2016",0.432173067324825
"70","KEANU IS A MOVIE ABOUT A KITTEN LIKE DID THEY WRITE THAT FUCKING MOVIE FOR ME YESSS IMMA SEE IT WITH MY CAT DANNY","Boston","Keanu","05.03.2016",0.509106475091411
"71","can i buy the keanu soundtrack yet? https://t.co/seBRRNVyYA","Boston","Keanu","05.03.2016",0.657443109018117
"72","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/7JZZ4WqvWv https://t.co/QnRESXhyCk","New York City","Keanu","05.03.2016",0.933391098301123
"73","I liked a @YouTube video https://t.co/Cn34wzqTRw Keanu - Movie Review","New York City","Keanu","05.03.2016",0.934747971959879
"74","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/PFQ3qhmVoA https://t.co/hiiNNFLa03","New York City","Keanu","05.03.2016",0.90408834601614
"75","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/EYixnQg6kK https://t.co/XkJp7JdnK5","New York City","Keanu","05.03.2016",0.908519893602039
"76","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/nBtgJJ1t6Q https://t.co/IywIiD5Ve9","New York City","Keanu","05.03.2016",0.912631562756452
"77","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/nBtgJJ1t6Q https://t.co/THYOA8Z95w","New York City","Keanu","05.03.2016",0.924285937655697
"78","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/8GP4rQVDiS https://t.co/IVxXy6xMZv","New York City","Keanu","05.03.2016",0.966495721970301
"79","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/YF5EonwDoR https://t.co/VmCbVEhX6U","New York City","Keanu","05.03.2016",0.794345281774987
"80","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/QmQKJhyHow https://t.co/xS6VzH64iW","New York City","Keanu","05.03.2016",0.926752467299735
"81","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/Ydw6KMydLH https://t.co/lrdaH8ZD9A","New York City","Keanu","05.03.2016",0.900752595752446
"82","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/0XCvbtTWD8 https://t.co/QXHFywHIjI","New York City","Keanu","05.03.2016",0.725156534700986
"83","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/0NmnlKW5S2 https://t.co/Wb6E3YByHV","New York City","Keanu","05.03.2016",0.890832516526983
"84","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/xGOAGEyxVE https://t.co/GFPb3ygE56","New York City","Keanu","05.03.2016",0.854864239399613
"85","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/XTID2Mk6Jj https://t.co/6iXJm70jXj","New York City","Keanu","05.03.2016",0.782410772354055
"86","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/uSNv2G7WYW https://t.co/A2ETTnRwlt","New York City","Keanu","05.03.2016",0.926810032774242
"87","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/DF9hAOb3yd https://t.co/4Ejo8upwZt","New York City","Keanu","05.03.2016",0.917083195408664
"88","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/NSyroceZ8z https://t.co/CS3a6eayV3","New York City","Keanu","05.03.2016",0.926475009169741
"89","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/9Qjxq7wCnB https://t.co/Z0uq9fkW7F","New York City","Keanu","05.03.2016",0.865781989559267
"90","KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only … https://t.co/xAXcpArmzN https://t.co/admetYSds9","New York City","Keanu","05.03.2016",0.885687729602637
"91","Keanu was a great movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.03.2016",0.959166498643445
"92","Movie 119/366: Bee Movie (07) **
120:Keanu (16) ***.5
121:The King of Comedy (82) *****
122: The One I Love (14) ****
#COTNOIRMOVIECHALLENGE","New York City","Keanu","05.03.2016",0.937336871421957
"93","Going back to the movie theater 2 flirt #keanu","New York City","Keanu","05.03.2016",0.0498420608222733
"94","RT @jorelblu: KEANU - MOVIE REVIEW: https://t.co/6uYT8jHLYg via @YouTube","New York City","Keanu","05.03.2016",0.813081462542409
"95","#keanu the dumbest movie ever<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.03.2016",0.00451350732667615
"96","#film Keanu Movie Review &amp; Film Summary (2016) | Roger Ebert... https://t.co/QwLQhlV6AR","New York City","Keanu","05.03.2016",0.530260791008305
"97","Movie Review: KEANU https://t.co/vP00z3P1oB","New York City","Keanu","05.03.2016",0.938414134678635
"98","Celebrity Doctor Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games - E! O... https://t.co/Ko7EtXhEyS Dr. Gary Rothfeld","New York City","Keanu","05.03.2016",0.525696014854412
"99","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games: File this under Under-appreciated Costar... https://t.co/SXSKD6FZTb","New York City","Keanu","05.03.2016",0.918628553374618
"100","RT @GlobalRetweeter: Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/nIQsKdg32L","New York City","Keanu","05.03.2016",0.908630345622981
"101","Sorry But, Dumbest Movie EVER!!! #KEANU https://t.co/Jn4SWjcTnd","New York City","Keanu","05.03.2016",0.00332728734516193
"102","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games: File this under Under-appreciated Costar... https://t.co/bgKTzwgZGN","New York City","Keanu","05.03.2016",0.871940553933064
"103","Insiders News Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/LN2Nx4AIAO","New York City","Keanu","05.03.2016",0.905666764827025
"104","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/nIQsKdg32L","New York City","Keanu","05.03.2016",0.920285045977459
"105","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games: File this under Under-appreciated Costars... https://t.co/wZcB7FoYWD","New York City","Keanu","05.03.2016",0.803772743877427
"106","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games: File this under Under-appreciated Costars... https://t.co/CerfKBXNko","New York City","Keanu","05.03.2016",0.832238986376825
"107","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/876ohbqazH","New York City","Keanu","05.03.2016",0.968066878072901
"108","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/Doqupbl2w3","New York City","Keanu","05.03.2016",0.921629192199729
"109","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/vT4qL9WtSL","New York City","Keanu","05.03.2016",0.837040990465036
"110","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games https://t.co/qLbZQcAwY0","New York City","Keanu","05.03.2016",0.91446128812376
"111","Ranking the Hottest Cat Movie Stars, From Keanu to The Hunger Games: File this under Under-appreciated Costar... https://t.co/CHDWUCkUBK","New York City","Keanu","05.03.2016",0.932995544709994
"112","@LolaPlusG have you seen the movie named Keanu <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>? I saw it. I loved it <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>. It was so funny <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>.","New York City","Keanu","05.03.2016",0.982359625410777
"113","RT: Catch up with @batemanjason's @TheFamilyFang one of #Tribeca2016's most impressive gems. https://t.co/lVX8XWTj2l 
@Tribeca LOVED!","New York City","Keanu","05.03.2016",0.858121098623303
"114","RT @Tribeca: Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.c…","New York City","Keanu","05.03.2016",0.809583729998418
"115","fun movie, that Keanu. glad I got to see and review it: 
https://t.co/BwJxnK9YiX","New York City","Keanu","05.03.2016",0.995791742315116
"116","#mcm the duo Of #KEANU @jordanpeele and @keeganmic | Their first movie was released this weekend!!!!!... https://t.co/NKA8VGRehw","New York City","Keanu","05.03.2016",0.534898801144553
"117","#mcm the duo Of #KEANU @jordanpeele and @keeganmkey | Their first movie was released this… https://t.co/ea9MaOqNHT","New York City","Keanu","05.03.2016",0.594101473183967
"118","Just-released #movie #reviews, from @nytimes' @aoscott, @manohladargis &amp; alum @starksamantha  https://t.co/dA86Uo7vDc #KEANU","New York City","Keanu","05.03.2016",0.91099189077534
"119","Nothing wrong with a silly (slapstick violence) movie about an adorable kitten and the people who love him.

#KEANU #KeanuMovie #movies","New York City","Keanu","05.03.2016",0.432069320446862
"120","Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.co/CuNCTE8xPR","New York City","Keanu","05.03.2016",0.914503496534731
"121","@MartinShkreli did you go see the Keanu movie this weekend?","New York City","Keanu","05.03.2016",0.665314723875217
"122","I liked a @YouTube video from @moviemaniac3d https://t.co/JyurbWdv6B Keanu Movie Review on The Final Cut","New York City","Keanu","05.03.2016",0.784120987355821
"123","RT @RusticT13: I liked a @YouTube video from @jorelblu https://t.co/Fv9NIqwAqO KEANU - MOVIE REVIEW","New York City","Keanu","05.03.2016",0.728239104795813
"124","RT @AlamoNYC: Kitten, please. @KeyAndPeele remind us why you shouldn't talk or text during a movie. https://t.co/8zYnsFOy1S #KEANU https://…","New York City","Keanu","05.03.2016",0.719624191197018
"125","@KeanuMovie @methodman Great movie..KEANU..THE KITTEN IS A CUTIE..BUT MY VOTE IS FOR METH...STATEN ISLAND'S FINEST. METH BACK ON TOP.","New York City","Keanu","05.03.2016",0.991625645657267
"126","'Keanu' Movie's Obsession With George Michael 'A Golden Opportunity,' Says Singer's Manager https://t.co/Y2oDErzyeN via @billboard","New York City","Keanu","05.03.2016",0.182846422090851
"127","#LaurenceFishburne The Matrix #DVD Movie ** Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss… https://t.co/ibrY05WCgZ #TheMatrix #Morpheus","New York City","Keanu","05.03.2016",0.29626782337171
"128","Keanu beat out the Ratchet and &amp; Clank movie... Why does this not surprise me?","New York City","Keanu","05.03.2016",0.357378620215473
"129","RT @RollingStone: Key and Peele's #Keanu is the funniest cat movie this spring. Our review https://t.co/t5ihPCT3AO https://t.co/U9rROvP18H","New York City","Keanu","05.03.2016",0.95529643604489
"130","Who wants to go see the movie Keanu. I think I may go check it out tonight.","New York City","Keanu","05.03.2016",0.469889527155759
"131","RT @ComplexMag: While 'Keanu' beat 'Mother's Day' on Friday, 'The Jungle Book' remains the number one movie at the box office. https://t.co…","New York City","Keanu","05.03.2016",0.907651601275216
"132","#nowplaying #movies 3. Keanu $9.4M: Play Trailers https://t.co/86LPL94BYR #movie #cinema #film","New York City","Keanu","05.03.2016",0.640220428454817
"133","#NowWatching Keanu. The movie about the kitten. Not the actor from Parenthood and 47 Ronin. Those are his most famous roles.","New York City","Keanu","05.03.2016",0.478041872604706
"134","Got his DX wresting pose on. About to check this movie out.<ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+0083> #chriswwefan9
#keanu
#charkotapher… https://t.co/JhUUu8UF8X","New York City","Keanu","05.03.2016",0.540742048749469
"135","Been a while since I saw an R-rated movie. Couldn't think of a better one than Key &amp; Peele's Keanu. https://t.co/OWmOfJ9Kiq","New York City","Keanu","05.03.2016",0.708014561861239
"136","Movie News Box Office: 'The Jungle Book' Crushes 'Mother's Day,' 'Keanu' https://t.co/fCLLMwp3kP","New York City","Keanu","05.03.2016",0.901201168393434
"137","#LaurenceFishburne The Matrix Revolutions 2003 Movie #DVD 2 Disc Set Keanu Reeves Laurence… https://t.co/nXACvIKqGX #TheMatrix #Morpheus","New York City","Keanu","05.03.2016",0.466334881874528
"138","RT @JLCauvin: Larry Wilmore crossed the line, but I think it was just to balance out all the dollars that Key &amp; Peele's movie will make. #W…","New York City","Keanu","05.03.2016",0.367153563752542
"139","I liked a @YouTube video from @welivefilm https://t.co/FSix78a3ni Keanu Movie Review - Spoiler Saturdays","New York City","Keanu","05.03.2016",0.789389469832692
"140","RT @indiewire: There are so many reasons to be optimistic about our moviegoing future. Our new podcast explains why: https://t.co/0LoeGtbmAL","New York City","Keanu","05.03.2016",0.975939658316478
"141","RT @indiewire: Why movie theaters and the indie box office are healthier than you might think https://t.co/0LoeGsTLcb https://t.co/ejFYpfKq…","New York City","Keanu","05.03.2016",0.985325287080248
"142","RT @andjler: This movie was so fucking good #KEANU @KeeganMKey @JordanPeele  https://t.co/n60U8cM4Sp","New York City","Keanu","05.03.2016",0.885968977430813
"143","This movie was so fucking good #KEANU @KeeganMKey @JordanPeele  https://t.co/n60U8cM4Sp","New York City","Keanu","05.03.2016",0.903981472928532
"144","#Keanu is a hilarious movie. Random as fuck but well catered toward today's audiences, featuring kittens so heavily and what not","New York City","Keanu","05.03.2016",0.974127978129666
"145","#KEANU was the funniest movie I've seen in a long ass time. Great job @KeyAndPeele","New York City","Keanu","05.03.2016",0.989548881079453
"146","RT @Tribeca: Who can resist a cute kitten that dodges bullets in slow-mo and dresses like 50 Cent? https://t.co/EKnyjGUklc #KEANU https://t…","New York City","Keanu","05.03.2016",0.478591184736019
"147","The movie Keanu is pretty good","New York City","Keanu","05.03.2016",0.95387502752775
"148","Anyone see the movie Keanu tonight? If so, thoughts? <ed><U+00AE><U+00BA><ed><U+00BE><U+0097> or <ed><U+00AE><U+00BA><ed><U+00BE><U+00A0>","New York City","Keanu","05.03.2016",0.449104805473941
"149","Larry Wilmore crossed the line, but I think it was just to balance out all the dollars that Key &amp; Peele's movie will make. #WHCD #Keanu","New York City","Keanu","05.03.2016",0.455714386987944
"150","So the cast from the New movie Keanu said they would never work with that cat again. They said he was such a diva... https://t.co/Abxqzhx540","New York City","Keanu","05.03.2016",0.597117425419299
"151","Movie time #Keanu","New York City","Keanu","05.03.2016",0.2027992896856
"152","Just finished watching The Key &amp; Peele Movie AKA #Keanu. Funniest movie featuring a cute kitty cat ever!","New York City","Keanu","05.03.2016",0.87367566049556
"153","The movie Keanu was so funny<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.03.2016",0.813018846942494
"154","The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. — What's better than Key &amp; Pe... https://t.co/SLRBwiZzZn","New York City","Keanu","05.03.2016",0.86596038876272
"155","While 'Keanu' beat 'Mother's Day' on Friday, 'The Jungle Book' remains the number one movie at the box office. https://t.co/sxn5Em3AQk","New York City","Keanu","05.03.2016",0.921588444672418
"156","RT @vulture: Keanu Reeves voices Keanu the cat in the movie #Keanu; that’s 3 things called ""Keanu"" https://t.co/pz3DAS2aAn https://t.co/5kX…","New York City","Keanu","05.03.2016",0.902384957952868
"157","I liked a @YouTube video https://t.co/SMQEM6p3vL Keanu - Movie Review","New York City","Keanu","05.03.2016",0.771551659496892
