"","tweet","city","movie","day","Sentiment_Score"
"56","RT @EW: #CaptainAmericaCivilWar is the BEST #Avengers movie, and 6 other non-spoilery thoughts: https://t.co/go9kvvpGDz https://t.co/0HXcoi…","New York City","Captain America: Civil War","05.10.2016",0.829288607908512
"57","RT @tordotcom: This movie should really be titled Captain America: HELP WE ARE ALL FULL OF FEELINGS. And that’s a very good thing. https://…","New York City","Captain America: Civil War","05.10.2016",0.734256719603004
"58","RT @orion4bbw: I loved the Captain America Civil war movie !!!","New York City","Captain America: Civil War","05.10.2016",0.850093292669875
"59","I loved the Captain America Civil war movie !!!","New York City","Captain America: Civil War","05.10.2016",0.954579024527626
"60","RT @tylercoates: In which a 10-year-old reviews a movie that's made for kids like him: https://t.co/L7PAbdvUEc","New York City","Captain America: Civil War","05.10.2016",0.440425456103742
"61","Go check out my new article on the social issues in #CaptainAmerica #CivilWar! It's spoiler-free!
https://t.co/7bNVgfDRMm","New York City","Captain America: Civil War","05.10.2016",0.452553692254147
"62","Captain America: Civil War #1 Movie In The World TV Spot Released https://t.co/tjhLUFnbiL #captainamericacivilwar https://t.co/YBelAxlFT0","New York City","Captain America: Civil War","05.10.2016",0.76152088434621
"63","Captain America: Civil War #1 Movie In The World TV Spot Released https://t.co/tjhLUFnbiL #captainamericacivilwar","New York City","Captain America: Civil War","05.10.2016",0.710880499196793
"64","Movie Review: Captain America Civil War  - One Man's Journey https://t.co/jNhmhjYiFI #NYC","New York City","Captain America: Civil War","05.10.2016",0.989565418954154
"65","#nowplaying #movies A Dad's Take on What to Expect from 'Captain America: Civil War':  
... https://t.co/CCMcUCXYTv #movie #cinema #film","New York City","Captain America: Civil War","05.10.2016",0.854743870111517
"66","RT @TheToyInsider: Captain America: Civil War is everything a #superhero movie should be. https://t.co/hqqMPmMBNy https://t.co/KhyUslIf1J","New York City","Captain America: Civil War","05.10.2016",0.855870153853252
"67","RT @yourENTnews: Captain America: Civil War - Official ""Black Panther Vs Bucky"" Movie Clip [HD]
https://t.co/CiLzOzHDOi","New York City","Captain America: Civil War","05.10.2016",0.945496415972061
"68","Captain America: Civil War is everything a #superhero movie should be. https://t.co/hqqMPmMBNy https://t.co/KhyUslIf1J","New York City","Captain America: Civil War","05.10.2016",0.933032278909931
"69","A Dad's Take on What to Expect from 'Captain America: Civil War' https://t.co/klyIIqfvh4","New York City","Captain America: Civil War","05.10.2016",0.889801948253485
"70","Even @VanityFair knows that you don't need a fucking hetero romance in every single movie https://t.co/Ekx8DnyzhN #CivilWar #plsjuststop","New York City","Captain America: Civil War","05.10.2016",0.405367137284015
"71","MOVIE OF THE YEAR?! - Captain America: Civil War Review: https://t.co/x7jaK7siFH via @YouTube","New York City","Captain America: Civil War","05.10.2016",0.836664900493854
"72","I liked a @YouTube video from @captluffy https://t.co/iiAq6FdXMM Shintigercurl's Movie review: CAPTAIN AMERICA: CIVIL WAR","New York City","Captain America: Civil War","05.10.2016",0.96975186974009
"73","@CaptainSky985 lol just type on Google ""Captain America Civil War Full Movie Online""","New York City","Captain America: Civil War","05.10.2016",0.279642958742934
"74","Why 'Captain America: Civil War' Is the 'Empire Strikes Back' of the Marvel Cinematic Universe https://t.co/GWtdc9LZWr","New York City","Captain America: Civil War","05.10.2016",0.807366351270791
"75","I liked a @YouTube video from @jaeroar https://t.co/bIWBRtk5qg Captain America: Civil War Movie Review","New York City","Captain America: Civil War","05.10.2016",0.915805887982115
"76","'Captain America: Civil War' And How 'Squad Goal' Comic Book Movies Have Pushed Humanity To The Margins - UPROXX https://t.co/qfb9nKL097","New York City","Captain America: Civil War","05.10.2016",0.479591573116659
"77","Yeaaahh...a ""Comic Book"" fans review.

Captain America: Civil War Movie Review https://t.co/LMjf7CYOiy","New York City","Captain America: Civil War","05.10.2016",0.788693652141872
"78","In which a 10-year-old reviews a movie that's made for kids like him: https://t.co/L7PAbdvUEc","New York City","Captain America: Civil War","05.10.2016",0.375859769077157
"79","I almost forgot to mention that I saw Captain America: Civil War. Have you? If so, do you think the movie is...","New York City","Captain America: Civil War","05.10.2016",0.637608075924294
"80","Summer Movie Musings: Captain America - Civil War  https://t.co/pZIxdXtnc4","New York City","Captain America: Civil War","05.10.2016",0.478348542993052
"81","RT @TatianaKing: I love @illayc's explanation for why #CaptainAmerica &amp; #IronMan were on opposing sides in the #CivilWar movie: https://t.c…","New York City","Captain America: Civil War","05.10.2016",0.31965451515568
"82","I love @illayc's explanation for why #CaptainAmerica &amp; #IronMan were on opposing sides in the #CivilWar movie: https://t.co/Tb5t2M5YgM","New York City","Captain America: Civil War","05.10.2016",0.472886674744773
"83","#nowplaying #movies Box Office Report: 'Captain America: Civil War' Kicks Off S... https://t.co/PH5Y3pt6fy #news https://t.co/iFbxQGmSe5","New York City","Captain America: Civil War","05.10.2016",0.76880928257423
"84","#nowplaying #movies Box Office Report: 'Captain America: Civil War' Kicks Off S... https://t.co/PH5Y3pt6fy #news https://t.co/cjhIUsfNoF","New York City","Captain America: Civil War","05.10.2016",0.785106913317495
"85","I liked a @YouTube video https://t.co/6lBuLSxrzY CAPTAIN AMERICA: CIVIL WAR TV Spot #54 - #1 Movie In The World (2016) Marvel Movie HD","New York City","Captain America: Civil War","05.10.2016",0.829314323271231
"86","RT @NYMag: #CaptainAmericaCivilWar is a busy—but uninventive—blockbuster. Our review: https://t.co/amwtaHau6e https://t.co/wznJk86obO","New York City","Captain America: Civil War","05.10.2016",0.365405356147901
"87","RT @indiewire: There's no official road map to making a @Marvel movie, but this comes pretty close: https://t.co/LDgNne0rfl #CivilWar","New York City","Captain America: Civil War","05.10.2016",0.822362221576643
"88","‘Captain America: Civil War’ Deals a Knockout Blow to DC https://t.co/X7MRdXknhS @mundanematt","New York City","Captain America: Civil War","05.10.2016",0.648199603658511
"89","This movie should really be titled Captain America: HELP WE ARE ALL FULL OF FEELINGS. And that’s a very good thing. https://t.co/aHO2IVDf06","New York City","Captain America: Civil War","05.10.2016",0.5340560689914
"90","RT @VanityFair: Is this the one flaw in the otherwise great #CaptainAmericaCivilWar? https://t.co/qHxHeNpulN https://t.co/Ltw1JZZk4Y","New York City","Captain America: Civil War","05.10.2016",0.928012728777673
"91","RT @EW: Sebastian Stan on Bucky and Cap's bromance: https://t.co/khrJiFbbzs #CaptainAmericaCivilWar https://t.co/QOVVBnxN0C","New York City","Captain America: Civil War","05.10.2016",0.0595583758318091
"92","CAPTAIN AMERICA CIVIL WAR 2016 FILM COMPLET (VOSTFR) 720p

lien https://t.co/eCNyoKAVz5
#filmcomplet #VOSTFR #francais #movie #film #françai","New York City","Captain America: Civil War","05.10.2016",0.177441912255536
"93","Captain America: Civil War Full Movie Review! #SHRoundup https://t.co/78gfg3zD7i via @YouTube","New York City","Captain America: Civil War","05.10.2016",0.704102350529761
"94","Captain America Civil War - SET OF 2 - Movie Theater Posters 27x40 DS - Bid Now! Only $66.0 https://t.co/Z3bSlhEk04 https://t.co/fO1Tlw5vEw","New York City","Captain America: Civil War","05.10.2016",0.701503030706051
"95","Movie Review – Captain America: Civil War: Genre: Superhero Premise: When the government attempts... https://t.co/3PTjfbHMvn #scriptchat","New York City","Captain America: Civil War","05.10.2016",0.385557745765883
"96","'Captain America: Civil War' 
- a movie so nice, my wife saw it twice*

*in the same day!","New York City","Captain America: Civil War","05.10.2016",0.982392417512139
"97","Captain America Civil War - SET OF 2 - Movie Theater Posters 27x40 DS - Bid Now! Only $66.0 https://t.co/0Ni3RglxJp https://t.co/3kwDOq3LD8","New York City","Captain America: Civil War","05.10.2016",0.668451853632552
"98","@_Maux_ https://t.co/rVsGcgyGR6","New York City","Captain America: Civil War","05.10.2016",0.48279959833343
"99","RT @ToughCookieMom: 11 Reasons Captain America Civil War is the Best Marvel Movie https://t.co/Lqu0Cfxafk via @merlotmommy","New York City","Captain America: Civil War","05.10.2016",0.991888381783907
"100","11 Reasons Captain America Civil War is the Best Marvel Movie https://t.co/Lqu0Cfxafk via @merlotmommy","New York City","Captain America: Civil War","05.10.2016",0.980417698731151
"101","RT @MrJacobWilliams: Working on a one-man show version of the new Captain America movie because I always wanted to try being a Civil War re…","New York City","Captain America: Civil War","05.10.2016",0.865919418039639
"102","Captain America: Civil War Is the Blackest Movie Marvel Has Ever Made https://t.co/QKHa0mmgJ3","New York City","Captain America: Civil War","05.10.2016",0.965620633563969
"103","Every single Captain America movie so far just gets better &amp; better each time. Couldn't agree more, would want to see Civil War once again.","New York City","Captain America: Civil War","05.10.2016",0.934043293370539
"104","RT @IndieClubNY: Comics on Film: Why 'Captain America: Civil War' Is a Comic Book Crossover Come to Life https://t.co/1AVl3hO8ra #movies #M…","New York City","Captain America: Civil War","05.10.2016",0.530593859672458
"105","Comics on Film: Why 'Captain America: Civil War' Is a Comic Book Crossover Come to Life https://t.co/1AVl3hO8ra #movies #MovieNews","New York City","Captain America: Civil War","05.10.2016",0.516549981716555
"106","RT @minaplease: Captain America Civil War is a great movie","New York City","Captain America: Civil War","05.10.2016",0.994802201275046
"107","I thoroughly enjoyed the Captain America Civil War movie.","New York City","Captain America: Civil War","05.10.2016",0.992709697881597
"108","Captain America Civil War is a great movie","New York City","Captain America: Civil War","05.10.2016",0.99751438750249
"109","The flames that covered that Captain America Civil War movie where intense","New York City","Captain America: Civil War","05.10.2016",0.63754875708301
"110","As much as I can't wait to see captain Americas new movie.. I can't help but being happy to rest this news since... https://t.co/KqSJTw09Dr","New York City","Captain America: Civil War","05.10.2016",0.994077691478596
"111","Just saw Captain America: Civil War. It was a great movie! I'm still #TeamCap even though the teams don't really matter","New York City","Captain America: Civil War","05.10.2016",0.954717801745515
"112","This woman is the baddest b#%+* in the Captain America Civil War movie and she only had one… https://t.co/A2APnjy481","New York City","Captain America: Civil War","05.10.2016",0.889315822217075
"113","RT @gearpatrol: Did you see Captain America: Civil War over the weekend? Here's what we thought about it https://t.co/WpyDwEHkWa https://t.…","New York City","Captain America: Civil War","05.10.2016",0.551884156217418
"114","Did you see Captain America: Civil War over the weekend? Here's what we thought about it https://t.co/WpyDwEHkWa https://t.co/r2nniHFwdr","New York City","Captain America: Civil War","05.10.2016",0.501718094140535
"115","Captain America Civil War Movie Poster CAST SIGNED Premiere Autograph Iron Man - Bid Now! … https://t.co/HO2djfbZtk https://t.co/Z3eekZbs8T","New York City","Captain America: Civil War","05.10.2016",0.948830390500775
"116","Captain America Civil War Movie Poster CAST SIGNED Premiere Autograph Iron Man - Bid Now! … https://t.co/HO2djfbZtk https://t.co/cnfDUZsA8K","New York City","Captain America: Civil War","05.10.2016",0.949233034058538
"117","My Captain America: Civil War Movie Review https://t.co/2Y9sgka6fN","New York City","Captain America: Civil War","05.10.2016",0.763398980724892
"118","I'm a big marvel fan so Captain America Civil War was the best marvel movie they ever made no doubt @Avengers @CaptainAmerica @Marvel","New York City","Captain America: Civil War","05.10.2016",0.853199957194161
"119","Does #CaptainAmerica: #CivilWar live up to the hype? Watch our Movie review! https://t.co/9Dhv7GNmF0  @LCJReviews","New York City","Captain America: Civil War","05.10.2016",0.545440714443903
"120","Saw Captain America Civil War today with @JustChrisWood. Great movie. High marks. Still sad that the post-credits scene was Howard the Duck.","New York City","Captain America: Civil War","05.10.2016",0.694714875707108
"121","Captain America Civil War was AWESOME! Such an entertaining and well done movie","New York City","Captain America: Civil War","05.10.2016",0.999370029774679
"122","Captain America: Civil War - DRIP ZONE TV MOVIE REVIEW https://t.co/gwQdJSLet5 via @YouTube","New York City","Captain America: Civil War","05.10.2016",0.574824296924652
"123","RT @MarvelFanPage2: SPOILER ALERT <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

Captain America: Civil War rating and review. If you haven't seen the movie, don't read this. https:…","New York City","Captain America: Civil War","05.10.2016",0.672012813632649
"124","Let's discuss who's right, who's wrong, the #MarvelCinematicUniverse
and the first big movie of summer 2016 https://t.co/2xoaUqPv7o #podcast","Chicago","Captain America: Civil War","05.10.2016",0.588036580156462
"125","RT @GoldenPerspectv: Yeah. Captain America:Civil War. Might be movie of the year early.","Chicago","Captain America: Civil War","05.10.2016",0.736745107825415
"126","Yeah. Captain America:Civil War. Might be movie of the year early.","Chicago","Captain America: Civil War","05.10.2016",0.655703602371857
"127","Recipe for a great Friday night...movie, lounge chairs &amp; servers. Join us for Captain America: Civil War! https://t.co/xxyQwJWSLk #oakpark","Chicago","Captain America: Civil War","05.10.2016",0.587876204548551
"128","A new favorite: Captain America: Civil War Trailer #1 Exclusive Music - (Dean Valentine - Sharks Don't Sleep) https://t.co/ESbfvwRbQh","Chicago","Captain America: Civil War","05.10.2016",0.978979643648892
"129","Captain America Civil War was the coldest Marvel movie thus far.","Chicago","Captain America: Civil War","05.10.2016",0.898105823836294
"130","RT @fthismovie: .@patrickbromley and @heaththolland are joined by @flickeringmyth's @thereeljames to discuss #CaptainAmericaCivilWar https:…","Chicago","Captain America: Civil War","05.10.2016",0.311707966956841
"131",".@patrickbromley and @heaththolland are joined by @flickeringmyth's @thereeljames to discuss #CaptainAmericaCivilWar https://t.co/2xoaUqPv7o","Chicago","Captain America: Civil War","05.10.2016",0.25236524320356
"132","Also, I'm avidly waiting for this list of Post-Civil War fics to explode please do your part: https://t.co/hILjKAbZhB","Chicago","Captain America: Civil War","05.10.2016",0.175114794584414
"133","Captain America: Civil War was a really good movie in case anyone was having doubts.","Chicago","Captain America: Civil War","05.10.2016",0.996362738554205
"134","RT @fthismovie: This week's podcast: CAPTAIN AMERICA: CIVIL WAR https://t.co/2xoaUqPv7o","Chicago","Captain America: Civil War","05.10.2016",0.712449798966353
"135","This week's podcast: CAPTAIN AMERICA: CIVIL WAR https://t.co/2xoaUqPv7o","Chicago","Captain America: Civil War","05.10.2016",0.573292504000865
"136","https://t.co/W6EvSYYPd3 Monday Morning Movie Reviews:  Captain America: Civil War, Code of Honor and The Man Who Knew Infinity #CHICAGOnow","Chicago","Captain America: Civil War","05.10.2016",0.826381019147682
"137","RT @Nightowlmama: Best Marvel MOVIE yet! Captain America: Civil War Get out and see it this weekend #CaptainAmericaEvent Read my... https:/…","Chicago","Captain America: Civil War","05.10.2016",0.94953680665774
"138","Captain America Civil War was hands down the best avengers movie so far. Literally mind blowing.","Chicago","Captain America: Civil War","05.10.2016",0.996866014340281
"139","Just how much did Captain America: Civil War make? And does it live up to the hype? Get the answers on The Monday... https://t.co/TfaltCnZ3Q","Chicago","Captain America: Civil War","05.10.2016",0.874615693166366
"140","Just got done seeing Captain America: Civil War....great movie<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","Chicago","Captain America: Civil War","05.10.2016",0.959856644782221
"141","Captain America Civil War is honestly the best super hero movie to date","Chicago","Captain America: Civil War","05.10.2016",0.977664065553794
"142","I seek out art that hurts me. Captain America Civil War fucking hurt me. Great movie.","Chicago","Captain America: Civil War","05.10.2016",0.64957098400716
"143","Comics on Film: Why 'Captain America: Civil War' Is a Comic Book Crossover Come to Life https://t.co/K3x0wiTL5O #movies #MovieNews","Chicago","Captain America: Civil War","05.10.2016",0.676025651940229
"144","Civil War was great but it wasn't a Captain America movie really.","Chicago","Captain America: Civil War","05.10.2016",0.660230327231127
"145","WARNING<U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F><U+2757><U+FE0F>Possible spoiler coming up for those that have yet to see the new Captain America Civil War movie...","Chicago","Captain America: Civil War","05.10.2016",0.711667596655649
"146","tho tbh the best part of Captain America: Civil War was when they played the Rouge One trailer before the movie","Chicago","Captain America: Civil War","05.10.2016",0.757669192137884
"147","RT @HekTic_JukeZ: Captain America: Civil War was amazing.

My favorite Marvel movie so far.","Chicago","Captain America: Civil War","05.10.2016",0.999362876818221
"148","Captain America: Civil War was amazing.

My favorite Marvel movie so far.","Chicago","Captain America: Civil War","05.10.2016",0.999427599942444
"149","Caught a movie with my Son :) — watching Captain America: Civil <U+034F>Wa<U+034F>r at iPic Bolingbrook https://t.co/nXuAXSBBT7","Chicago","Captain America: Civil War","05.10.2016",0.859617022055987
"150","RT @mamasmoney: 11 Reasons Captain America Civil War is the Best Marvel Movie https://t.co/T17ldk5O5w via @merlotmommy","Chicago","Captain America: Civil War","05.10.2016",0.985500611225942
"151","11 Reasons Captain America Civil War is the Best Marvel Movie https://t.co/T17ldk5O5w via @merlotmommy","Chicago","Captain America: Civil War","05.10.2016",0.988438839424352
"152","Ok y'all! Finally made it. Captain America: Civil War. I will give y'all my take on the movie when it's over <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","Chicago","Captain America: Civil War","05.10.2016",0.689291543536359
"153","The most angsty romance movie ever — watching Captain America: Civil <U+034F>Wa<U+034F>r","Chicago","Captain America: Civil War","05.10.2016",0.922066752016141
"154","RT @BigwigTime: Captain America: Civil War was pure bliss throughout the entire movie. I can't wait to see it again aaaa #TeamUnderoos","Lincoln ","Captain America: Civil War","05.10.2016",0.921934668132955
"155","Captain America: Civil War was pure bliss throughout the entire movie. I can't wait to see it again aaaa #TeamUnderoos","Lincoln ","Captain America: Civil War","05.10.2016",0.953863154837089
"156","Leisa Larson The perfect Mothers Day Movie!?!? — watching Captain America: Civil <U+034F>Wa<U+034F>r at Marcus South Pointe Cinema https://t.co/1b37vaBq4P","Lincoln ","Captain America: Civil War","05.10.2016",0.828405747961625
"157","I'm going to see Captain America tonite I heard civil war is the shit. I'll be catching to late movie","New Orleans","Captain America: Civil War","05.10.2016",0.550080013240719
"158","RT @moviesdotcom: Today in Movie Culture: Civil War Era 'Captain America,' Alternative 'Empire Strikes Back' Opening and More: ... https://…","Los Angeles","Captain America: Civil War","05.10.2016",0.842231584487753
